,conceptA,conceptB,isPrerequisite,dataset,file,conceptA_ind,conceptB_ind
8887,polynomial time,quadratic time algorithm,1,moocDSA,mooc,90,374
8888,polynomial time,recursive algorithm,0,moocDSA,mooc,90,20
8889,polynomial time,recursive call,0,moocDSA,mooc,90,340
8890,polynomial time,satisfiability problem,0,moocDSA,mooc,90,427
8891,polynomial time,search algorithm,0,moocDSA,mooc,90,208
8892,polynomial time,search problem,0,moocDSA,mooc,90,40
8893,polynomial time,search tree,0,moocDSA,mooc,90,242
8894,polynomial time,search tree algorithm,0,moocDSA,mooc,90,178
8895,polynomial time,search tree problem,0,moocDSA,mooc,90,176
8896,polynomial time,shortest path,0,moocDSA,mooc,90,333
8897,polynomial time,shortest path problem,0,moocDSA,mooc,90,297
8898,polynomial time,spanning tree,0,moocDSA,mooc,90,23
8899,polynomial time,spanning tree problem,0,moocDSA,mooc,90,400
8900,polynomial time,traveling salesman problem,0,moocDSA,mooc,90,151
8901,polynomial time,triangle inequality,0,moocDSA,mooc,90,419
8902,polynomial time,undirected graph,0,moocDSA,mooc,90,319
8903,polynomial time,weighted search,0,moocDSA,mooc,90,251
8904,polynomial time algorithm,satisfiability problem,0,moocDSA,mooc,379,427
8905,polynomial time algorithm,search problem,0,moocDSA,mooc,379,40
8906,polynomial time algorithm,shortest path,0,moocDSA,mooc,379,333
8907,polynomial time algorithm,shortest path problem,0,moocDSA,mooc,379,297
8908,polynomial time algorithm,spanning tree,0,moocDSA,mooc,379,23
8909,polynomial time algorithm,spanning tree problem,0,moocDSA,mooc,379,400
8910,polynomial time algorithm,traveling salesman problem,0,moocDSA,mooc,379,151
8911,polynomial time algorithm,undirected graph,0,moocDSA,mooc,379,319
8912,priority queue,quadratic algorithm,0,moocDSA,mooc,281,439
8913,priority queue,quadratic time algorithm,0,moocDSA,mooc,281,374
8914,priority queue,quick sort,0,moocDSA,mooc,281,93
8915,priority queue,randomized quick sort,0,moocDSA,mooc,281,122
8916,priority queue,range search,0,moocDSA,mooc,281,341
8917,priority queue,regular binary search,0,moocDSA,mooc,281,189
8918,priority queue,reverse search,0,moocDSA,mooc,281,263
8919,priority queue,search problem,0,moocDSA,mooc,281,40
8920,priority queue,search tree,0,moocDSA,mooc,281,242
8921,priority queue,search tree algorithm,0,moocDSA,mooc,281,178
8922,priority queue,select algorithm,0,moocDSA,mooc,281,72
8923,priority queue,selection problem,0,moocDSA,mooc,281,215
8924,priority queue,selection sort,0,moocDSA,mooc,281,365
8925,priority queue,shortest path,0,moocDSA,mooc,281,333
8926,priority queue,shortest path algorithm,0,moocDSA,mooc,281,116
8927,sort algorithm,priority queue,1,moocDSA,mooc,435,281
8928,priority queue,spanning tree,0,moocDSA,mooc,281,23
8929,priority queue,spanning tree problem,0,moocDSA,mooc,281,400
8930,priority queue,sub tree,0,moocDSA,mooc,281,360
8931,priority queue,sweep line algorithm,0,moocDSA,mooc,281,210
8932,programming algorithms,quick sort,0,moocDSA,mooc,164,93
8933,programming algorithms,randomized algorithm,0,moocDSA,mooc,164,154
8934,programming algorithms,randomized quick sort,0,moocDSA,mooc,164,122
8935,programming algorithms,recursive algorithm,0,moocDSA,mooc,164,20
8936,programming algorithms,recursive call,0,moocDSA,mooc,164,340
8937,programming algorithms,search tree,0,moocDSA,mooc,164,242
8938,programming algorithms,sequence alignment problem,0,moocDSA,mooc,164,111
8939,programming algorithms,shortest path,0,moocDSA,mooc,164,333
8940,programming algorithms,shortest path algorithm,0,moocDSA,mooc,164,116
8941,programming algorithms,sort algorithm,0,moocDSA,mooc,164,435
8942,programming algorithms,spanning tree,0,moocDSA,mooc,164,23
8943,programming algorithms,undirected graph,0,moocDSA,mooc,164,319
8944,programming problems,residual network,1,moocDSA,mooc,336,153
8945,quadratic time algorithm,quadratic algorithm,1,moocDSA,mooc,374,439
8946,quadratic algorithm,quick sort,0,moocDSA,mooc,439,93
8947,quadratic algorithm,random permutation,0,moocDSA,mooc,439,222
8948,quadratic algorithm,range search,0,moocDSA,mooc,439,341
8949,quadratic algorithm,regular binary search,0,moocDSA,mooc,439,189
8950,quadratic algorithm,search algorithm,0,moocDSA,mooc,439,208
8951,quadratic algorithm,search problem,0,moocDSA,mooc,439,40
8952,quadratic algorithm,search tree,0,moocDSA,mooc,439,242
8953,quadratic algorithm,search tree algorithm,0,moocDSA,mooc,439,178
8954,quadratic algorithm,selection sort,0,moocDSA,mooc,439,365
8955,quadratic algorithm,sort algorithm,0,moocDSA,mooc,439,435
8956,quadratic algorithm,sweep line algorithm,0,moocDSA,mooc,439,210
8957,quadratic time algorithm,quick sort,0,moocDSA,mooc,374,93
8958,quadratic time algorithm,randomized quick sort,0,moocDSA,mooc,374,122
8959,quadratic time algorithm,recursive algorithm,0,moocDSA,mooc,374,20
8960,quadratic time algorithm,recursive call,0,moocDSA,mooc,374,340
8961,quadratic time algorithm,search algorithm,0,moocDSA,mooc,374,208
8962,quadratic time algorithm,search tree,0,moocDSA,mooc,374,242
8963,quadratic time algorithm,search tree algorithm,0,moocDSA,mooc,374,178
8964,quadratic time algorithm,search tree problem,0,moocDSA,mooc,374,176
8965,quadratic time algorithm,select algorithm,0,moocDSA,mooc,374,72
8966,quadratic time algorithm,selection sort,0,moocDSA,mooc,374,365
8967,quadratic time algorithm,shortest path,0,moocDSA,mooc,374,333
8968,quadratic time algorithm,shortest path algorithm,0,moocDSA,mooc,374,116
8969,quadratic time algorithm,sort algorithm,0,moocDSA,mooc,374,435
8970,quick sort,random hash,0,moocDSA,mooc,93,184
8971,quick sort,random hash function,0,moocDSA,mooc,93,3
8972,quick sort,random permutation,0,moocDSA,mooc,93,222
8973,quick sort,random variable,0,moocDSA,mooc,93,244
8974,quick sort,randomized algorithm,0,moocDSA,mooc,93,154
8975,quick sort,randomized quick sort,1,moocDSA,mooc,93,122
8976,quick sort,randomized selection algorithm,0,moocDSA,mooc,93,433
8977,quick sort,recurrence tree,0,moocDSA,mooc,93,313
8978,recursive algorithm,quick sort,1,moocDSA,mooc,20,93
8979,recursive call,quick sort,1,moocDSA,mooc,340,93
8980,quick sort,red black tree,0,moocDSA,mooc,93,291
8981,quick sort,search tree,0,moocDSA,mooc,93,242
8982,quick sort,select algorithm,0,moocDSA,mooc,93,72
8983,quick sort,selection problem,0,moocDSA,mooc,93,215
8984,quick sort,selection sort,0,moocDSA,mooc,93,365
8985,quick sort,shortest path,0,moocDSA,mooc,93,333
8986,quick sort,shortest path algorithm,0,moocDSA,mooc,93,116
8987,quick sort,sort algorithm,0,moocDSA,mooc,93,435
8988,quick sort,sorting problem,0,moocDSA,mooc,93,86
8989,quick sort,spanning tree,0,moocDSA,mooc,93,23
8990,quick sort,spanning tree algorithm,0,moocDSA,mooc,93,386
8991,quick sort,spanning tree problem,0,moocDSA,mooc,93,400
8992,quick sort,stable sort,0,moocDSA,mooc,93,344
8993,quick sort,sub tree,0,moocDSA,mooc,93,360
8994,quick sort,theta notation,0,moocDSA,mooc,93,158
8995,quick sort,union find,0,moocDSA,mooc,93,235
8996,random contraction algorithm,random variable,0,moocDSA,mooc,288,244
8997,randomized algorithm,random contraction algorithm,1,moocDSA,mooc,154,288
8998,undirected graph,random contraction algorithm,1,moocDSA,mooc,319,288
8999,random hash function,random hash,1,moocDSA,mooc,3,184
9000,random variable,random hash,1,moocDSA,mooc,244,184
9001,random hash,randomized quick sort,0,moocDSA,mooc,184,122
9002,random hash,sort algorithm,0,moocDSA,mooc,184,435
9003,random hash,theta notation,0,moocDSA,mooc,184,158
9004,random variable,random hash function,1,moocDSA,mooc,244,3
9005,random hash function,randomized quick sort,0,moocDSA,mooc,3,122
9006,random hash function,sort algorithm,0,moocDSA,mooc,3,435
9007,random hash function,theta notation,0,moocDSA,mooc,3,158
9008,random permutation,sort algorithm,1,moocDSA,mooc,222,435
9009,random variable,randomized algorithm,0,moocDSA,mooc,244,154
9010,random variable,randomized quick sort,0,moocDSA,mooc,244,122
9011,random variable,randomized selection algorithm,1,moocDSA,mooc,244,433
9012,random variable,recurrence tree,0,moocDSA,mooc,244,313
9013,random variable,recursive call,0,moocDSA,mooc,244,340
9014,random variable,select algorithm,0,moocDSA,mooc,244,72
9015,random variable,selection problem,0,moocDSA,mooc,244,215
9016,random variable,sort algorithm,0,moocDSA,mooc,244,435
9017,random variable,sorting problem,0,moocDSA,mooc,244,86
9018,random variable,theta notation,0,moocDSA,mooc,244,158
9019,random variable,undirected graph,0,moocDSA,mooc,244,319
9020,randomized algorithm,randomized quick sort,1,moocDSA,mooc,154,122
9021,randomized algorithm,randomized selection algorithm,1,moocDSA,mooc,154,433
9022,randomized algorithm,recurrence tree,0,moocDSA,mooc,154,313
9023,randomized algorithm,recursive algorithm,0,moocDSA,mooc,154,20
9024,randomized algorithm,recursive call,0,moocDSA,mooc,154,340
9025,randomized algorithm,search tree,0,moocDSA,mooc,154,242
9026,randomized algorithm,select algorithm,0,moocDSA,mooc,154,72
9027,randomized algorithm,selection problem,0,moocDSA,mooc,154,215
9028,randomized algorithm,shortest path,0,moocDSA,mooc,154,333
9029,randomized algorithm,shortest path algorithm,0,moocDSA,mooc,154,116
9030,randomized algorithm,sort algorithm,0,moocDSA,mooc,154,435
9031,randomized algorithm,sorting problem,0,moocDSA,mooc,154,86
9032,randomized algorithm,spanning tree,0,moocDSA,mooc,154,23
9033,randomized algorithm,spanning tree algorithm,0,moocDSA,mooc,154,386
9034,randomized algorithm,spanning tree problem,0,moocDSA,mooc,154,400
9035,randomized algorithm,stable sort,0,moocDSA,mooc,154,344
9036,randomized algorithm,undirected graph,0,moocDSA,mooc,154,319
9037,randomized algorithm,union find,0,moocDSA,mooc,154,235
9038,randomized quick sort,randomized selection algorithm,0,moocDSA,mooc,122,433
9039,randomized quick sort,recursive algorithm,0,moocDSA,mooc,122,20
9040,randomized quick sort,recursive call,0,moocDSA,mooc,122,340
9041,randomized quick sort,search tree,0,moocDSA,mooc,122,242
9042,randomized quick sort,select algorithm,0,moocDSA,mooc,122,72
9043,randomized quick sort,selection sort,0,moocDSA,mooc,122,365
9044,randomized quick sort,shortest path,0,moocDSA,mooc,122,333
9045,randomized quick sort,shortest path algorithm,0,moocDSA,mooc,122,116
9046,sort algorithm,randomized quick sort,1,moocDSA,mooc,435,122
9047,sorting problem,randomized quick sort,1,moocDSA,mooc,86,122
9048,randomized quick sort,spanning tree,0,moocDSA,mooc,122,23
9049,randomized quick sort,theta notation,0,moocDSA,mooc,122,158
9050,randomized selection algorithm,recursive call,0,moocDSA,mooc,433,340
9051,select algorithm,randomized selection algorithm,1,moocDSA,mooc,72,433
9052,selection problem,randomized selection algorithm,1,moocDSA,mooc,215,433
9053,sort algorithm,randomized selection algorithm,1,moocDSA,mooc,435,433
9054,sorting problem,randomized selection algorithm,1,moocDSA,mooc,86,433
9055,randomized selection algorithm,theta notation,0,moocDSA,mooc,433,158
9056,range search,regular binary search,0,moocDSA,mooc,341,189
9057,search problem,range search,1,moocDSA,mooc,40,341
9058,range search,search tree,0,moocDSA,mooc,341,242
9059,range search,search tree algorithm,0,moocDSA,mooc,341,178
9060,range search,sub tree,0,moocDSA,mooc,341,360
9061,range search,sweep line algorithm,0,moocDSA,mooc,341,210
9062,recurrence tree,recursive algorithm,0,moocDSA,mooc,313,20
9063,recurrence tree,recursive call,0,moocDSA,mooc,313,340
9064,recurrence tree,selection sort,0,moocDSA,mooc,313,365
9065,recurrence tree,sort algorithm,0,moocDSA,mooc,313,435
9066,recursive call,recursive algorithm,1,moocDSA,mooc,340,20
9067,recursive algorithm,residual graph,0,moocDSA,mooc,20,70
9068,recursive algorithm,search algorithm,0,moocDSA,mooc,20,208
9069,recursive algorithm,search tree,0,moocDSA,mooc,20,242
9070,recursive algorithm,selection sort,0,moocDSA,mooc,20,365
9071,recursive algorithm,shortest path,0,moocDSA,mooc,20,333
9072,recursive algorithm,sort algorithm,0,moocDSA,mooc,20,435
9073,recursive algorithm,sorting problem,0,moocDSA,mooc,20,86
9074,recursive algorithm,spanning tree,0,moocDSA,mooc,20,23
9075,recursive algorithm,sub graph,0,moocDSA,mooc,20,172
9076,recursive algorithm,theta notation,0,moocDSA,mooc,20,158
9077,recursive algorithm,undirected graph,0,moocDSA,mooc,20,319
9078,recursive algorithm,union find,0,moocDSA,mooc,20,235
9079,recursive call,red black tree,0,moocDSA,mooc,340,291
9080,recursive call,residual graph,0,moocDSA,mooc,340,70
9081,recursive call,satisfiability problem,0,moocDSA,mooc,340,427
9082,recursive call,search algorithm,0,moocDSA,mooc,340,208
9083,recursive call,search problem,0,moocDSA,mooc,340,40
9084,recursive call,search tree,0,moocDSA,mooc,340,242
9085,recursive call,search tree algorithm,0,moocDSA,mooc,340,178
9086,recursive call,search tree problem,0,moocDSA,mooc,340,176
9087,recursive call,select algorithm,0,moocDSA,mooc,340,72
9088,recursive call,selection problem,0,moocDSA,mooc,340,215
9089,recursive call,selection sort,0,moocDSA,mooc,340,365
9090,recursive call,sort algorithm,0,moocDSA,mooc,340,435
9091,recursive call,sorting problem,0,moocDSA,mooc,340,86
9092,recursive call,spanning tree,0,moocDSA,mooc,340,23
9093,recursive call,sub graph,0,moocDSA,mooc,340,172
9094,recursive call,sub tree,0,moocDSA,mooc,340,360
9095,recursive call,theta notation,0,moocDSA,mooc,340,158
9096,recursive call,undirected graph,0,moocDSA,mooc,340,319
9097,recursive call,weighted search,0,moocDSA,mooc,340,251
9098,red black tree,regular binary search,0,moocDSA,mooc,291,189
9099,red black tree,search tree,0,moocDSA,mooc,291,242
9100,red black tree,search tree problem,0,moocDSA,mooc,291,176
9101,red black tree,select algorithm,0,moocDSA,mooc,291,72
9102,red black tree,selection problem,0,moocDSA,mooc,291,215
9103,red black tree,shortest path,0,moocDSA,mooc,291,333
9104,red black tree,splay trees,0,moocDSA,mooc,291,243
9105,red black tree,sub tree,0,moocDSA,mooc,291,360
9106,red black tree,unbalanced tree,0,moocDSA,mooc,291,330
9107,red black tree,weighted search,0,moocDSA,mooc,291,251
9108,search problem,regular binary search,1,moocDSA,mooc,40,189
9109,regular binary search,search tree,0,moocDSA,mooc,189,242
9110,regular binary search,search tree algorithm,0,moocDSA,mooc,189,178
9111,regular binary search,shortest path,0,moocDSA,mooc,189,333
9112,regular binary search,sub tree,0,moocDSA,mooc,189,360
9113,regular binary search,sweep line algorithm,0,moocDSA,mooc,189,210
9114,residual graph,residual network,1,moocDSA,mooc,70,153
9115,residual graph,search algorithm,0,moocDSA,mooc,70,208
9116,residual graph,shortest path,0,moocDSA,mooc,70,333
9117,undirected graph,residual graph,1,moocDSA,mooc,319,70
9118,residual network,shortest path,0,moocDSA,mooc,153,333
9119,reverse search,shortest path,0,moocDSA,mooc,263,333
9120,reverse search,shortest path algorithm,0,moocDSA,mooc,263,116
9121,satisfiability problem,search algorithm,0,moocDSA,mooc,427,208
9122,satisfiability problem,search problem,0,moocDSA,mooc,427,40
9123,search problem,search algorithm,1,moocDSA,mooc,40,208
9124,search algorithm,search tree,0,moocDSA,mooc,208,242
9125,search algorithm,shortest path,0,moocDSA,mooc,208,333
9126,search algorithm,shortest path algorithm,0,moocDSA,mooc,208,116
9127,search algorithm,shortest path tree,0,moocDSA,mooc,208,165
9128,search algorithm,sort algorithm,0,moocDSA,mooc,208,435
9129,search algorithm,theta notation,0,moocDSA,mooc,208,158
9130,search algorithm,traveling salesman problem,0,moocDSA,mooc,208,151
9131,search algorithm,triangle inequality,0,moocDSA,mooc,208,419
9132,search algorithm,undirected graph,0,moocDSA,mooc,208,319
9133,search problem,search tree,1,moocDSA,mooc,40,242
9134,search problem,search tree algorithm,1,moocDSA,mooc,40,178
9135,search problem,shortest path,0,moocDSA,mooc,40,333
9136,search problem,shortest path problem,0,moocDSA,mooc,40,297
9137,search problem,sort algorithm,0,moocDSA,mooc,40,435
9138,search problem,sorting problem,0,moocDSA,mooc,40,86
9139,search problem,spanning tree,0,moocDSA,mooc,40,23
9140,search problem,spanning tree problem,0,moocDSA,mooc,40,400
9141,search problem,sub tree,0,moocDSA,mooc,40,360
9142,search problem,sweep line algorithm,0,moocDSA,mooc,40,210
9143,search problem,traveling salesman problem,1,moocDSA,mooc,40,151
9144,search problem,undirected graph,0,moocDSA,mooc,40,319
9145,search tree,search tree algorithm,1,moocDSA,mooc,242,178
9146,search tree,search tree problem,1,moocDSA,mooc,242,176
9147,search tree,select algorithm,0,moocDSA,mooc,242,72
9148,search tree,selection problem,0,moocDSA,mooc,242,215
9149,search tree,selection sort,0,moocDSA,mooc,242,365
9150,search tree,shortest path,0,moocDSA,mooc,242,333
9151,search tree,shortest path algorithm,0,moocDSA,mooc,242,116
9152,search tree,sort algorithm,0,moocDSA,mooc,242,435
9153,search tree,spanning tree,0,moocDSA,mooc,242,23
9154,search tree,splay trees,0,moocDSA,mooc,242,243
9155,search tree,sub tree,0,moocDSA,mooc,242,360
9156,search tree,sweep line algorithm,0,moocDSA,mooc,242,210
9157,unbalanced tree,search tree,1,moocDSA,mooc,330,242
9158,search tree,undirected graph,0,moocDSA,mooc,242,319
9159,search tree,union find,1,moocDSA,mooc,242,235
9160,search tree,weighted search,0,moocDSA,mooc,242,251
9161,search tree problem,search tree algorithm,1,moocDSA,mooc,176,178
9162,search tree algorithm,sub tree,0,moocDSA,mooc,178,360
9163,search tree algorithm,sweep line algorithm,0,moocDSA,mooc,178,210
9164,search tree problem,unbalanced tree,0,moocDSA,mooc,176,330
9165,search tree problem,weighted search,0,moocDSA,mooc,176,251
9166,selection problem,select algorithm,1,moocDSA,mooc,215,72
