,conceptA,conceptB,isPrerequisite,dataset,fileA,fileB,conceptA_ind,conceptB_ind
9529,911,825,1,drive,drive,drive,80,386
9530,112,522,1,drive,drive,drive,81,329
9531,1,522,1,drive,drive,drive,82,329
9532,837,522,1,drive,drive,drive,83,329
9533,192,131,1,drive,drive,drive,34,513
9534,1,669,0,drive,drive,drive,82,406
9535,112,1365,0,drive,drive,drive,81,464
9536,965,1365,1,drive,drive,drive,84,464
9537,1,1365,1,drive,drive,drive,82,464
9538,837,1365,1,drive,drive,drive,83,464
9539,112,1182,0,drive,drive,drive,81,468
9540,1,1182,0,drive,drive,drive,82,468
9541,837,1182,0,drive,drive,drive,83,468
9542,112,959,0,drive,drive,drive,81,469
9543,1,959,1,drive,drive,drive,82,469
9544,837,959,0,drive,drive,drive,83,469
9545,192,642,1,drive,drive,drive,34,514
9546,192,375,1,drive,drive,drive,34,515
9547,1,1399,0,drive,drive,drive,82,472
9548,112,141,1,drive,drive,drive,81,417
9549,1,141,0,drive,drive,drive,82,417
9550,837,141,1,drive,drive,drive,83,417
9551,112,791,0,drive,drive,drive,81,478
9552,1,791,0,drive,drive,drive,82,478
9553,837,791,0,drive,drive,drive,83,478
9554,192,1000,1,drive,drive,drive,34,516
9555,507,1072,1,drive,drive,drive,71,517
9556,248,1072,1,drive,drive,drive,85,517
9557,192,5,1,drive,drive,drive,34,254
9558,192,917,1,drive,drive,drive,34,518
9559,112,743,0,drive,drive,drive,81,480
9560,1,743,1,drive,drive,drive,82,480
9561,837,743,1,drive,drive,drive,83,480
9562,333,877,0,drive,drive,drive,86,482
9563,507,877,0,drive,drive,drive,71,482
9564,248,877,0,drive,drive,drive,85,482
9565,1,80,0,drive,drive,drive,82,483
9566,192,631,1,drive,drive,drive,34,519
9567,192,1220,1,drive,drive,drive,34,520
9568,192,1092,1,drive,drive,drive,34,521
9569,192,1426,0,drive,drive,drive,34,490
9570,192,1275,1,drive,drive,drive,34,522
9571,40,1275,1,drive,drive,drive,26,522
9572,745,1275,1,drive,drive,drive,27,522
9573,192,1108,1,drive,drive,drive,34,523
9574,112,1016,1,drive,drive,drive,81,496
9575,965,1016,0,drive,drive,drive,84,496
9576,1,1016,1,drive,drive,drive,82,496
9577,837,1016,0,drive,drive,drive,83,496
9578,112,850,0,drive,drive,drive,81,498
9579,1,850,0,drive,drive,drive,82,498
9580,837,850,0,drive,drive,drive,83,498
9581,112,996,0,drive,drive,drive,81,420
9582,1,996,0,drive,drive,drive,82,420
9583,837,996,0,drive,drive,drive,83,420
9584,248,597,1,drive,drive,drive,85,71
9585,192,212,0,drive,drive,drive,34,524
9586,192,1069,0,drive,drive,drive,34,255
9587,112,1202,0,drive,drive,drive,81,504
9588,1,1202,0,drive,drive,drive,82,504
9589,837,1202,0,drive,drive,drive,83,504
9590,333,127,0,drive,drive,drive,86,73
9591,684,127,1,drive,drive,drive,87,73
9592,507,127,0,drive,drive,drive,71,73
9593,248,127,0,drive,drive,drive,85,73
9594,507,372,1,drive,drive,drive,71,68
9595,248,372,1,drive,drive,drive,85,68
9596,333,1423,0,drive,drive,drive,86,69
9597,684,1423,0,drive,drive,drive,87,69
9598,507,1423,1,drive,drive,drive,71,69
9599,248,1423,1,drive,drive,drive,85,69
9600,1,1124,1,drive,drive,drive,82,84
9601,112,1448,0,drive,drive,drive,81,512
9602,1,1448,0,drive,drive,drive,82,512
9603,837,1448,1,drive,drive,drive,83,512
9604,954,1094,1,drive,drive,drive,88,94
9605,1263,1094,1,drive,drive,drive,89,94
9606,335,1094,1,drive,drive,drive,90,94
9607,1109,1094,1,drive,drive,drive,91,94
9608,317,1094,1,drive,drive,drive,92,94
9609,917,431,1,drive,drive,drive,93,440
9610,335,431,0,drive,drive,drive,90,440
9611,942,431,0,drive,drive,drive,94,440
9612,481,431,1,drive,drive,drive,95,440
9613,99,431,0,drive,drive,drive,96,440
9614,732,431,0,drive,drive,drive,97,440
9615,917,862,0,drive,drive,drive,93,441
9616,99,862,0,drive,drive,drive,96,441
9617,732,862,0,drive,drive,drive,97,441
9618,495,1283,1,drive,drive,drive,98,442
9619,1355,1283,1,drive,drive,drive,99,442
9620,161,1283,0,drive,drive,drive,100,442
9621,1132,1283,0,drive,drive,drive,101,442
9622,1097,1283,0,drive,drive,drive,102,442
9623,133,1283,0,drive,drive,drive,103,442
9624,495,797,0,drive,drive,drive,98,443
9625,1355,797,1,drive,drive,drive,99,443
9626,161,797,0,drive,drive,drive,100,443
9627,1097,797,0,drive,drive,drive,102,443
9628,133,797,0,drive,drive,drive,103,443
9629,335,1319,1,drive,drive,drive,90,424
9630,942,1319,1,drive,drive,drive,94,424
9631,858,515,0,drive,drive,drive,7,525
9632,886,515,0,drive,drive,drive,3,525
9633,575,515,0,drive,drive,drive,104,525
9634,542,515,1,drive,drive,drive,105,525
9635,792,515,0,drive,drive,drive,106,525
9636,197,515,0,drive,drive,drive,107,525
9637,917,907,0,drive,drive,drive,93,444
9638,732,907,0,drive,drive,drive,97,444
9639,542,907,1,drive,drive,drive,105,444
9640,197,907,0,drive,drive,drive,107,444
9641,927,818,1,drive,drive,drive,108,526
9642,1035,1155,1,drive,drive,drive,109,527
9643,259,1155,1,drive,drive,drive,110,527
9644,1045,1155,1,drive,drive,drive,111,527
9645,79,1155,1,drive,drive,drive,112,527
9646,952,220,0,drive,drive,drive,113,528
9647,542,220,0,drive,drive,drive,105,528
9648,556,220,1,drive,drive,drive,114,528
9649,346,540,1,drive,drive,drive,115,415
9650,45,540,1,drive,drive,drive,116,415
9651,855,540,1,drive,drive,drive,117,415
9652,960,540,1,drive,drive,drive,118,415
9653,1097,970,0,drive,drive,drive,102,445
9654,561,1222,1,drive,drive,drive,119,446
9655,561,584,0,drive,drive,drive,119,98
9656,917,1046,0,drive,drive,drive,93,447
9657,335,1046,0,drive,drive,drive,90,447
9658,942,1046,0,drive,drive,drive,94,447
9659,481,1046,0,drive,drive,drive,95,447
9660,99,1046,0,drive,drive,drive,96,447
9661,732,1046,0,drive,drive,drive,97,447
9662,1054,322,1,drive,drive,drive,120,529
9663,1169,322,0,drive,drive,drive,121,529
9664,917,245,1,drive,drive,drive,93,449
9665,335,245,1,drive,drive,drive,90,449
9666,942,245,1,drive,drive,drive,94,449
9667,481,245,1,drive,drive,drive,95,449
9668,1317,245,1,drive,drive,drive,122,449
9669,99,245,0,drive,drive,drive,96,449
9670,732,245,0,drive,drive,drive,97,449
9671,542,435,0,drive,drive,drive,105,530
9672,792,435,0,drive,drive,drive,106,530
9673,197,435,0,drive,drive,drive,107,530
9674,1360,1256,1,drive,drive,drive,123,531
9675,917,1116,1,drive,drive,drive,93,450
9676,335,1116,0,drive,drive,drive,90,450
9677,942,1116,0,drive,drive,drive,94,450
9678,481,1116,0,drive,drive,drive,95,450
9679,1317,1116,0,drive,drive,drive,122,450
9680,99,1116,1,drive,drive,drive,96,450
9681,732,1116,0,drive,drive,drive,97,450
9682,351,524,1,drive,drive,drive,124,532
9683,408,524,0,drive,drive,drive,125,532
9684,392,524,0,drive,drive,drive,126,532
9685,414,524,1,drive,drive,drive,127,532
9686,962,524,0,drive,drive,drive,128,532
9687,598,524,1,drive,drive,drive,129,532
9688,351,836,1,drive,drive,drive,124,533
9689,1038,836,1,drive,drive,drive,130,533
9690,408,836,0,drive,drive,drive,125,533
9691,392,836,1,drive,drive,drive,126,533
9692,414,836,0,drive,drive,drive,127,533
9693,962,836,1,drive,drive,drive,128,533
9694,598,836,1,drive,drive,drive,129,533
9695,917,639,1,drive,drive,drive,93,452
9696,1317,639,1,drive,drive,drive,122,452
9697,917,668,0,drive,drive,drive,93,453
9698,99,668,0,drive,drive,drive,96,453
9699,732,668,0,drive,drive,drive,97,453
9700,917,572,1,drive,drive,drive,93,454
9701,1317,572,1,drive,drive,drive,122,454
9702,1220,122,1,drive,drive,drive,131,455
9703,917,122,1,drive,drive,drive,93,455
9704,335,122,0,drive,drive,drive,90,455
9705,942,122,0,drive,drive,drive,94,455
9706,481,122,0,drive,drive,drive,95,455
9707,1317,122,1,drive,drive,drive,122,455
9708,99,122,0,drive,drive,drive,96,455
9709,732,122,0,drive,drive,drive,97,455
9710,1035,150,0,drive,drive,drive,109,534
9711,259,150,1,drive,drive,drive,110,534
9712,7,150,1,drive,drive,drive,132,534
9713,605,150,0,drive,drive,drive,133,534
9714,263,150,1,drive,drive,drive,134,534
9715,1045,150,0,drive,drive,drive,111,534
9716,814,150,0,drive,drive,drive,135,534
9717,79,150,1,drive,drive,drive,112,534
9718,45,150,1,drive,drive,drive,116,534
9719,855,150,0,drive,drive,drive,117,534
9720,1035,1407,1,drive,drive,drive,109,535
9721,259,1407,1,drive,drive,drive,110,535
9722,1045,1407,1,drive,drive,drive,111,535
9723,79,1407,1,drive,drive,drive,112,535
9724,1169,775,1,drive,drive,drive,121,536
9725,1054,461,0,drive,drive,drive,120,537
9726,1054,1043,1,drive,drive,drive,120,538
9727,1169,1043,1,drive,drive,drive,121,538
9728,435,681,1,drive,drive,drive,136,539
9729,952,681,0,drive,drive,drive,113,539
9730,556,681,1,drive,drive,drive,114,539
9731,1029,1576,0,drive,drive,drive,137,123
9732,435,1576,0,drive,drive,drive,136,123
9733,1002,1576,0,drive,drive,drive,138,123
9734,952,1576,0,drive,drive,drive,113,123
9735,556,1576,1,drive,drive,drive,114,123
9736,435,1584,0,drive,drive,drive,136,540
9737,952,1584,0,drive,drive,drive,113,540
9738,556,1584,1,drive,drive,drive,114,540
9739,1160,1584,0,drive,drive,drive,139,540
9740,435,1038,0,drive,drive,drive,136,541
9741,952,1038,0,drive,drive,drive,113,541
9742,556,1038,1,drive,drive,drive,114,541
9743,346,571,0,drive,drive,drive,115,542
9744,45,571,1,drive,drive,drive,116,542
9745,855,571,0,drive,drive,drive,117,542
9746,1035,1250,1,drive,drive,drive,109,543
9747,259,1250,1,drive,drive,drive,110,543
9748,605,1250,1,drive,drive,drive,133,543
9749,1045,1250,1,drive,drive,drive,111,543
9750,814,1250,1,drive,drive,drive,135,543
9751,79,1250,1,drive,drive,drive,112,543
9752,346,1250,1,drive,drive,drive,115,543
9753,45,1250,1,drive,drive,drive,116,543
9754,855,1250,1,drive,drive,drive,117,543
9755,960,1250,1,drive,drive,drive,118,543
9756,7,409,1,drive,drive,drive,132,115
9757,1035,1004,1,drive,drive,drive,109,117
9758,1045,1004,0,drive,drive,drive,111,117
9759,1035,53,0,drive,drive,drive,109,116
9760,1045,53,0,drive,drive,drive,111,116
9761,756,1344,1,drive,drive,drive,140,150
9762,1090,1344,1,drive,drive,drive,141,150
9763,475,1344,1,drive,drive,drive,142,150
9764,544,288,0,drive,drive,drive,143,544
9765,726,288,0,drive,drive,drive,144,544
9766,475,955,1,drive,drive,drive,142,545
9767,237,955,0,drive,drive,drive,145,545
9768,760,324,0,drive,drive,drive,146,546
9769,991,324,0,drive,drive,drive,147,546
9770,1298,324,0,drive,drive,drive,148,546
9771,73,324,0,drive,drive,drive,149,546
9772,1159,148,1,drive,drive,drive,150,176
9773,1090,148,1,drive,drive,drive,141,176
9774,1298,148,0,drive,drive,drive,148,176
9775,475,148,0,drive,drive,drive,142,176
9776,966,311,1,drive,drive,drive,151,547
9777,920,311,0,drive,drive,drive,152,547
9778,56,311,0,drive,drive,drive,153,547
9779,1292,311,0,drive,drive,drive,154,547
9780,643,311,0,drive,drive,drive,155,547
9781,290,1406,0,drive,drive,drive,156,283
9782,875,1406,1,drive,drive,drive,157,283
9783,958,1406,1,drive,drive,drive,158,283
9784,65,1406,0,drive,drive,drive,159,283
9785,1152,1406,0,drive,drive,drive,160,283
9786,13,1406,1,drive,drive,drive,161,283
9787,291,1406,0,drive,drive,drive,162,283
9788,861,1406,1,drive,drive,drive,163,283
9789,610,1406,0,drive,drive,drive,164,283
9790,986,1406,0,drive,drive,drive,165,283
9791,329,1406,1,drive,drive,drive,166,283
9792,513,1406,1,drive,drive,drive,167,283
9793,1075,1406,0,drive,drive,drive,168,283
9794,65,374,0,drive,drive,drive,159,281
9795,757,374,1,drive,drive,drive,41,281
9796,525,374,1,drive,drive,drive,169,281
9797,861,374,1,drive,drive,drive,163,281
9798,610,374,0,drive,drive,drive,164,281
9799,1361,374,0,drive,drive,drive,170,281
9800,986,374,0,drive,drive,drive,165,281
9801,329,374,1,drive,drive,drive,166,281
9802,1104,374,0,drive,drive,drive,74,281
9803,513,374,1,drive,drive,drive,167,281
9804,1075,374,0,drive,drive,drive,168,281
9805,979,374,0,drive,drive,drive,42,281
9806,290,1031,0,drive,drive,drive,156,548
9807,65,1031,0,drive,drive,drive,159,548
9808,13,1031,0,drive,drive,drive,161,548
9809,291,1031,0,drive,drive,drive,162,548
9810,861,1031,1,drive,drive,drive,163,548
9811,1056,1389,0,drive,drive,drive,171,414
9812,397,30,0,drive,drive,drive,172,549
9813,1039,1270,0,drive,drive,drive,173,550
9814,1081,1270,0,drive,drive,drive,174,550
9815,991,611,0,drive,drive,drive,147,551
9816,1298,611,0,drive,drive,drive,148,551
9817,475,611,0,drive,drive,drive,142,551
9818,73,611,0,drive,drive,drive,149,551
9819,1322,611,0,drive,drive,drive,175,551
9820,114,1278,1,drive,drive,drive,176,552
9821,237,1278,1,drive,drive,drive,145,552
9822,83,427,0,drive,drive,drive,177,553
9823,724,427,0,drive,drive,drive,178,553
9824,1375,427,0,drive,drive,drive,179,553
9825,544,427,0,drive,drive,drive,143,553
9826,887,720,0,drive,drive,drive,180,554
9827,13,720,0,drive,drive,drive,161,554
9828,986,720,0,drive,drive,drive,165,554
9829,947,720,0,drive,drive,drive,181,554
9830,389,720,0,drive,drive,drive,182,554
9831,865,720,1,drive,drive,drive,183,554
9832,53,720,0,drive,drive,drive,184,554
9833,397,720,0,drive,drive,drive,172,554
9834,1056,720,0,drive,drive,drive,171,554
9835,875,697,1,drive,drive,drive,157,287
9836,958,697,1,drive,drive,drive,158,287
9837,861,697,1,drive,drive,drive,163,287
9838,986,697,0,drive,drive,drive,165,287
9839,13,1305,0,drive,drive,drive,161,555
9840,291,1305,0,drive,drive,drive,162,555
9841,861,1305,0,drive,drive,drive,163,555
9842,610,1305,0,drive,drive,drive,164,555
9843,1361,1305,0,drive,drive,drive,170,555
9844,329,1305,0,drive,drive,drive,166,555
9845,1328,1000,0,drive,drive,drive,185,516
9846,991,689,0,drive,drive,drive,147,556
9847,1298,689,0,drive,drive,drive,148,556
9848,73,689,0,drive,drive,drive,149,556
9849,966,925,1,drive,drive,drive,151,557
9850,920,925,0,drive,drive,drive,152,557
9851,56,925,0,drive,drive,drive,153,557
9852,1292,925,1,drive,drive,drive,154,557
9853,643,925,0,drive,drive,drive,155,557
9854,865,35,1,drive,drive,drive,183,188
9855,499,35,1,drive,drive,drive,186,188
9856,819,35,0,drive,drive,drive,187,188
9857,53,35,0,drive,drive,drive,184,188
9858,28,1593,0,drive,drive,drive,188,196
9859,865,1593,0,drive,drive,drive,183,196
9860,499,1593,1,drive,drive,drive,186,196
9861,819,1593,0,drive,drive,drive,187,196
9862,53,1593,0,drive,drive,drive,184,196
9863,18,1593,0,drive,drive,drive,189,196
9864,83,541,0,drive,drive,drive,177,558
9865,544,541,0,drive,drive,drive,143,558
9866,879,771,0,drive,drive,drive,33,559
9867,440,771,0,drive,drive,drive,28,559
9868,28,1018,0,drive,drive,drive,188,183
9869,499,1018,0,drive,drive,drive,186,183
9870,951,1018,0,drive,drive,drive,190,183
9871,1084,1018,0,drive,drive,drive,191,183
9872,1091,1018,0,drive,drive,drive,192,183
9873,1153,1018,0,drive,drive,drive,193,183
9874,819,1018,0,drive,drive,drive,187,183
9875,53,1018,0,drive,drive,drive,184,183
9876,1328,233,0,drive,drive,drive,185,422
9877,410,233,0,drive,drive,drive,79,422
9878,780,233,0,drive,drive,drive,58,422
9879,966,919,1,drive,drive,drive,151,560
9880,920,919,1,drive,drive,drive,152,560
9881,56,919,1,drive,drive,drive,153,560
9882,1292,919,1,drive,drive,drive,154,560
9883,1039,919,1,drive,drive,drive,173,560
9884,802,919,0,drive,drive,drive,194,560
9885,643,919,0,drive,drive,drive,155,560
9886,694,919,0,drive,drive,drive,195,560
9887,724,911,0,drive,drive,drive,178,561
9888,991,194,0,drive,drive,drive,147,562
9889,1298,194,1,drive,drive,drive,148,562
9890,73,194,0,drive,drive,drive,149,562
9891,966,62,1,drive,drive,drive,151,563
9892,920,62,0,drive,drive,drive,152,563
9893,56,62,1,drive,drive,drive,153,563
9894,1292,62,1,drive,drive,drive,154,563
9895,643,62,0,drive,drive,drive,155,563
9896,28,1136,0,drive,drive,drive,188,564
9897,1376,1136,0,drive,drive,drive,196,564
9898,819,1136,0,drive,drive,drive,187,564
9899,920,1125,1,drive,drive,drive,152,151
9900,56,1125,1,drive,drive,drive,153,151
9901,1292,1125,1,drive,drive,drive,154,151
9902,643,1125,1,drive,drive,drive,155,151
9903,966,1550,1,drive,drive,drive,151,565
9904,920,1550,0,drive,drive,drive,152,565
9905,56,1550,0,drive,drive,drive,153,565
9906,1292,1550,0,drive,drive,drive,154,565
9907,1039,1550,0,drive,drive,drive,173,565
9908,643,1550,0,drive,drive,drive,155,565
9909,861,329,0,drive,drive,drive,163,566
9910,875,1266,0,drive,drive,drive,157,567
9911,958,1266,0,drive,drive,drive,158,567
9912,861,1266,0,drive,drive,drive,163,567
9913,986,1266,0,drive,drive,drive,165,567
9914,979,1266,0,drive,drive,drive,42,567
9915,290,224,0,drive,drive,drive,156,568
9916,291,224,0,drive,drive,drive,162,568
9917,1376,313,1,drive,drive,drive,196,569
9918,865,313,0,drive,drive,drive,183,569
9919,499,313,0,drive,drive,drive,186,569
9920,819,313,0,drive,drive,drive,187,569
9921,53,313,0,drive,drive,drive,184,569
9922,18,313,0,drive,drive,drive,189,569
9923,1298,793,1,drive,drive,drive,148,570
9924,1298,893,0,drive,drive,drive,148,146
9925,475,893,0,drive,drive,drive,142,146
9926,966,838,1,drive,drive,drive,151,571
9927,56,838,0,drive,drive,drive,153,571
9928,1039,838,0,drive,drive,drive,173,571
9929,802,838,0,drive,drive,drive,194,571
9930,694,838,1,drive,drive,drive,195,571
9931,991,933,0,drive,drive,drive,147,572
9932,1298,933,0,drive,drive,drive,148,572
9933,947,530,0,drive,drive,drive,181,573
9934,389,530,0,drive,drive,drive,182,573
9935,65,1264,0,drive,drive,drive,159,574
9936,861,1264,0,drive,drive,drive,163,574
9937,1361,1264,0,drive,drive,drive,170,574
9938,986,1264,0,drive,drive,drive,165,574
9939,861,1184,0,drive,drive,drive,163,280
9940,544,1455,0,drive,drive,drive,143,575
9941,290,1405,1,drive,drive,drive,156,279
9942,65,1405,0,drive,drive,drive,159,279
9943,757,1405,0,drive,drive,drive,41,279
9944,13,1405,0,drive,drive,drive,161,279
9945,861,1405,0,drive,drive,drive,163,279
9946,986,1405,1,drive,drive,drive,165,279
9947,329,1405,0,drive,drive,drive,166,279
9948,1104,1405,0,drive,drive,drive,74,279
9949,513,1405,0,drive,drive,drive,167,279
9950,875,1158,0,drive,drive,drive,157,282
9951,958,1158,0,drive,drive,drive,158,282
9952,65,1158,0,drive,drive,drive,159,282
9953,291,1158,1,drive,drive,drive,162,282
9954,861,1158,0,drive,drive,drive,163,282
9955,986,1158,1,drive,drive,drive,165,282
9956,887,863,0,drive,drive,drive,180,144
9957,294,863,0,drive,drive,drive,197,144
9958,88,1261,0,drive,drive,drive,198,576
9959,202,1261,0,drive,drive,drive,199,576
9960,449,1098,0,drive,drive,drive,56,577
9961,1328,1098,0,drive,drive,drive,185,577
9962,1297,1098,0,drive,drive,drive,57,577
9963,437,1098,0,drive,drive,drive,200,577
9964,410,1098,0,drive,drive,drive,79,577
9965,1202,1098,0,drive,drive,drive,201,577
9966,826,1098,0,drive,drive,drive,202,577
9967,780,1098,0,drive,drive,drive,58,577
9968,1328,318,0,drive,drive,drive,185,578
9969,65,525,0,drive,drive,drive,159,579
9970,861,525,1,drive,drive,drive,163,579
9971,610,525,0,drive,drive,drive,164,579
9972,329,525,0,drive,drive,drive,166,579
9973,65,1465,0,drive,drive,drive,159,286
9974,861,1465,0,drive,drive,drive,163,286
9975,610,1465,0,drive,drive,drive,164,286
9976,329,1465,1,drive,drive,drive,166,286
9977,861,788,0,drive,drive,drive,163,580
9978,986,788,0,drive,drive,drive,165,580
9979,861,412,0,drive,drive,drive,163,581
9980,966,1505,1,drive,drive,drive,151,154
9981,920,1505,0,drive,drive,drive,152,154
9982,56,1505,1,drive,drive,drive,153,154
9983,643,1505,1,drive,drive,drive,155,154
9984,694,1505,0,drive,drive,drive,195,154
9985,875,490,1,drive,drive,drive,157,582
9986,958,490,1,drive,drive,drive,158,582
9987,861,490,1,drive,drive,drive,163,582
9988,986,490,0,drive,drive,drive,165,582
9989,88,1244,0,drive,drive,drive,198,583
9990,531,1244,0,drive,drive,drive,203,583
9991,824,1244,0,drive,drive,drive,204,583
9992,11,1244,0,drive,drive,drive,205,583
9993,879,1244,0,drive,drive,drive,33,583
9994,202,1244,0,drive,drive,drive,199,583
9995,440,1244,0,drive,drive,drive,28,583
9996,966,1322,0,drive,drive,drive,151,584
9997,920,1322,0,drive,drive,drive,152,584
9998,56,1322,0,drive,drive,drive,153,584
9999,1292,1322,0,drive,drive,drive,154,584
10000,1039,1322,0,drive,drive,drive,173,584
10001,1081,1322,0,drive,drive,drive,174,584
10002,643,1322,0,drive,drive,drive,155,584
10003,966,1248,0,drive,drive,drive,151,585
10004,920,1248,0,drive,drive,drive,152,585
10005,56,1248,0,drive,drive,drive,153,585
10006,1292,1248,0,drive,drive,drive,154,585
10007,1039,1248,0,drive,drive,drive,173,585
10008,802,1248,0,drive,drive,drive,194,585
10009,1081,1248,0,drive,drive,drive,174,585
10010,643,1248,0,drive,drive,drive,155,585
10011,887,1320,0,drive,drive,drive,180,586
10012,294,1320,0,drive,drive,drive,197,586
10013,397,854,0,drive,drive,drive,172,587
10014,1328,1454,0,drive,drive,drive,185,588
10015,887,110,0,drive,drive,drive,180,177
10016,294,110,0,drive,drive,drive,197,177
10017,884,640,0,drive,drive,drive,206,143
10018,887,640,1,drive,drive,drive,180,143
10019,294,640,1,drive,drive,drive,197,143
10020,28,587,0,drive,drive,drive,188,186
10021,819,587,0,drive,drive,drive,187,186
10022,53,587,0,drive,drive,drive,184,186
10023,174,1124,1,drive,drive,drive,207,84
10024,1179,1124,1,drive,drive,drive,208,84
10025,475,246,1,drive,drive,drive,142,199
10026,174,983,0,drive,drive,drive,207,83
10027,1179,1,1,drive,drive,drive,208,82
10028,1179,145,1,drive,drive,drive,208,81
10029,1298,1327,0,drive,drive,drive,148,589
10030,1265,1007,1,drive,drive,drive,209,590
10031,872,773,1,drive,drive,drive,210,591
10032,68,773,1,drive,drive,drive,211,591
10033,1042,773,1,drive,drive,drive,212,591
10034,665,773,1,drive,drive,drive,213,591
10035,1064,773,1,drive,drive,drive,214,591
10036,397,168,0,drive,drive,drive,172,592
10037,556,168,1,drive,drive,drive,114,592
10038,659,168,1,drive,drive,drive,215,592
10039,868,168,1,drive,drive,drive,216,592
10040,238,168,0,drive,drive,drive,217,592
10041,1160,168,0,drive,drive,drive,139,592
10042,1181,168,1,drive,drive,drive,218,592
10043,952,168,1,drive,drive,drive,113,592
10044,903,168,0,drive,drive,drive,219,592
10045,858,168,0,drive,drive,drive,7,592
10046,300,168,0,drive,drive,drive,6,592
10047,613,168,0,drive,drive,drive,220,592
10048,1180,168,0,drive,drive,drive,221,592
10049,1346,168,0,drive,drive,drive,222,592
10050,839,168,0,drive,drive,drive,5,592
10051,970,168,0,drive,drive,drive,223,592
10052,886,168,1,drive,drive,drive,3,592
10053,187,168,0,drive,drive,drive,4,592
10054,197,168,0,drive,drive,drive,107,592
10055,626,168,0,drive,drive,drive,21,592
10056,556,1416,1,drive,drive,drive,114,593
10057,1160,1416,0,drive,drive,drive,139,593
10058,952,1416,1,drive,drive,drive,113,593
10059,858,1416,0,drive,drive,drive,7,593
10060,300,1416,0,drive,drive,drive,6,593
10061,1346,1416,0,drive,drive,drive,222,593
10062,839,1416,0,drive,drive,drive,5,593
10063,970,1416,0,drive,drive,drive,223,593
10064,886,1416,1,drive,drive,drive,3,593
10065,187,1416,0,drive,drive,drive,4,593
10066,197,1416,0,drive,drive,drive,107,593
10067,626,1416,0,drive,drive,drive,21,593
10068,556,890,1,drive,drive,drive,114,594
10069,659,890,1,drive,drive,drive,215,594
10070,868,890,1,drive,drive,drive,216,594
10071,238,890,0,drive,drive,drive,217,594
10072,1160,890,0,drive,drive,drive,139,594
10073,1181,890,1,drive,drive,drive,218,594
10074,952,890,1,drive,drive,drive,113,594
10075,903,890,0,drive,drive,drive,219,594
