conceptA,conceptB,isPrerequisite,dataset
769,682,0,moocDSA
769,1234,1,moocDSA
769,261,0,moocDSA
769,717,1,moocDSA
769,1302,1,moocDSA
769,1026,0,moocDSA
769,327,0,moocDSA
769,1523,0,moocDSA
769,1495,0,moocDSA
769,26,0,moocDSA
769,596,0,moocDSA
769,12,1,moocDSA
769,445,0,moocDSA
769,446,0,moocDSA
769,1486,0,moocDSA
769,1249,0,moocDSA
770,87,0,al_cpl
770,588,0,al_cpl
770,1404,1,al_cpl
770,1054,0,al_cpl
770,5,1,al_cpl
771,1496,0,al_cpl
771,978,1,al_cpl
771,868,1,al_cpl
771,1542,1,al_cpl
771,1481,0,al_cpl
772,1054,0,al_cpl
772,597,0,al_cpl
772,143,0,al_cpl
772,740,0,al_cpl
772,1341,0,al_cpl
772,1224,0,al_cpl
772,1553,0,al_cpl
772,588,0,al_cpl
772,160,0,al_cpl
772,336,0,al_cpl
772,1353,0,al_cpl
772,453,0,al_cpl
772,87,0,al_cpl
772,132,0,al_cpl
772,772,0,al_cpl
772,579,0,al_cpl
772,964,0,al_cpl
773,1127,0,moocDSA
773,422,1,moocDSA
773,1249,0,moocDSA
773,489,0,moocDSA
773,214,0,moocDSA
773,64,0,moocDSA
773,1490,0,moocDSA
773,327,0,moocDSA
773,1165,0,moocDSA
773,446,0,moocDSA
773,1234,1,moocDSA
773,261,0,moocDSA
773,1021,0,moocDSA
773,1144,0,moocDSA
773,1206,0,moocDSA
773,378,0,moocDSA
773,1175,0,moocDSA
773,887,0,moocDSA
773,251,0,moocDSA
773,573,0,moocDSA
773,396,0,moocDSA
773,864,0,moocDSA
773,1213,0,moocDSA
773,726,0,moocDSA
773,257,1,moocDSA
773,1523,0,moocDSA
773,1418,0,moocDSA
773,811,0,moocDSA
773,1045,0,moocDSA
774,1099,0,drive
774,1181,0,drive
774,456,0,drive
775,295,1,al_cpl
775,202,1,al_cpl
775,1343,1,al_cpl
775,1363,1,al_cpl
775,1240,1,al_cpl
775,1338,1,al_cpl
775,81,1,al_cpl
775,1502,1,al_cpl
775,1372,1,al_cpl
775,1453,1,al_cpl
775,738,0,al_cpl
775,116,0,al_cpl
775,40,1,al_cpl
775,189,0,al_cpl
776,352,0,al_cpl
776,467,0,al_cpl
776,1083,0,al_cpl
776,1216,0,al_cpl
776,1093,1,al_cpl
776,599,0,al_cpl
776,1400,0,al_cpl
776,567,0,al_cpl
776,81,1,al_cpl
776,1502,1,al_cpl
776,1102,0,al_cpl
776,953,0,al_cpl
776,334,0,al_cpl
777,1005,0,drive
777,763,0,drive
777,1267,0,drive
777,600,0,drive
777,474,0,drive
777,347,0,drive
777,789,0,drive
777,1064,0,drive
777,1588,0,drive
777,33,0,drive
778,19,1,moocDSA
778,848,0,moocDSA
778,664,1,moocDSA
778,214,1,moocDSA
778,345,1,moocDSA
778,1563,1,moocDSA
778,910,1,moocDSA
778,723,1,moocDSA
778,1206,1,moocDSA
778,717,1,moocDSA
778,1489,0,moocDSA
778,489,1,moocDSA
778,1522,0,moocDSA
778,1442,1,moocDSA
778,887,0,moocDSA
778,930,1,moocDSA
779,597,0,al_cpl
779,1318,1,al_cpl
779,1404,1,al_cpl
779,372,1,al_cpl
779,1436,0,al_cpl
779,5,1,al_cpl
779,1126,1,al_cpl
779,510,1,al_cpl
779,1341,0,al_cpl
779,1159,1,al_cpl
779,1484,0,al_cpl
779,115,1,al_cpl
779,143,0,al_cpl
779,693,0,al_cpl
779,990,1,al_cpl
779,648,1,al_cpl
779,908,0,al_cpl
779,1079,0,al_cpl
780,111,1,drive
780,699,0,drive
780,1423,0,drive
780,225,1,drive
780,1169,1,drive
780,1252,1,drive
780,889,1,drive
780,666,1,drive
780,1098,0,drive
780,328,1,drive
780,529,1,drive
780,127,1,drive
780,816,1,drive
780,233,0,drive
780,787,1,drive
780,877,0,drive
780,372,1,drive
781,717,0,moocDSA
781,415,0,moocDSA
781,251,0,moocDSA
781,484,0,moocDSA
781,872,0,moocDSA
781,593,0,moocDSA
781,1213,0,moocDSA
781,1254,1,moocDSA
781,916,0,moocDSA
781,1418,0,moocDSA
781,1486,0,moocDSA
781,726,0,moocDSA
781,190,0,moocDSA
781,64,0,moocDSA
781,214,0,moocDSA
781,864,0,moocDSA
781,1443,1,moocDSA
781,446,0,moocDSA
781,815,0,moocDSA
781,1171,0,moocDSA
781,1446,1,moocDSA
781,1490,1,moocDSA
781,1170,0,moocDSA
781,482,0,moocDSA
781,1489,0,moocDSA
781,1394,0,moocDSA
781,1522,0,moocDSA
781,1175,0,moocDSA
781,705,0,moocDSA
782,1503,0,al_cpl
782,588,1,al_cpl
782,1564,0,al_cpl
782,740,0,al_cpl
782,908,0,al_cpl
782,153,1,al_cpl
782,1404,1,al_cpl
783,1013,0,moocDSA
784,371,0,drive
784,1107,0,drive
784,720,0,drive
784,1208,0,drive
784,932,0,drive
784,1320,0,drive
784,1077,0,drive
784,37,0,drive
784,1103,0,drive
784,594,0,drive
784,1022,0,drive
784,969,0,drive
784,140,0,drive
784,79,0,drive
784,1101,0,drive
784,863,0,drive
784,967,1,drive
784,354,0,drive
784,449,1,drive
784,1373,1,drive
784,1053,1,drive
784,110,0,drive
784,640,0,drive
784,1519,0,drive
784,176,1,drive
785,1096,0,al_cpl
785,247,0,al_cpl
785,1364,1,al_cpl
785,792,1,al_cpl
785,386,0,al_cpl
786,385,1,al_cpl
786,752,1,al_cpl
786,1502,1,al_cpl
786,1216,0,al_cpl
786,1093,1,al_cpl
786,555,1,al_cpl
787,872,0,moocDSA
787,593,0,moocDSA
787,445,0,moocDSA
787,1377,0,moocDSA
787,36,0,moocDSA
787,191,0,moocDSA
787,1391,0,moocDSA
787,396,0,moocDSA
787,7,0,moocDSA
787,291,0,moocDSA
787,726,0,moocDSA
787,1021,0,moocDSA
787,1489,0,moocDSA
787,848,0,moocDSA
787,489,0,moocDSA
787,573,0,moocDSA
787,261,0,moocDSA
787,326,0,moocDSA
787,664,1,moocDSA
787,1563,0,moocDSA
787,827,1,moocDSA
787,1213,0,moocDSA
787,1522,0,moocDSA
787,251,0,moocDSA
787,717,0,moocDSA
787,1023,0,moocDSA
788,442,0,moocML
788,134,0,moocML
788,439,0,moocML
788,966,0,moocML
788,1482,0,moocML
788,369,0,moocML
788,404,0,moocML
788,2,0,moocML
788,1209,0,moocML
788,1062,0,moocML
788,1140,0,moocML
788,282,1,moocML
788,314,0,moocML
788,317,0,moocML
788,199,0,moocML
788,1075,0,moocML
789,1503,1,al_cpl
789,597,1,al_cpl
789,285,1,al_cpl
789,260,1,al_cpl
789,1318,1,al_cpl
789,1404,1,al_cpl
789,1258,1,al_cpl
789,588,1,al_cpl
789,200,0,al_cpl
789,995,1,al_cpl
789,153,1,al_cpl
789,1125,1,al_cpl
790,1167,0,al_cpl
791,827,0,moocDSA
791,916,0,moocDSA
791,415,0,moocDSA
791,1135,0,moocDSA
791,1189,0,moocDSA
791,445,0,moocDSA
792,515,0,drive
792,435,0,drive
793,202,1,al_cpl
793,1166,1,al_cpl
793,1343,1,al_cpl
793,262,0,al_cpl
793,385,1,al_cpl
793,1240,1,al_cpl
793,558,0,al_cpl
793,1338,1,al_cpl
793,1363,1,al_cpl
793,1453,1,al_cpl
793,81,1,al_cpl
793,1502,1,al_cpl
793,46,0,al_cpl
794,1093,1,al_cpl
794,364,0,al_cpl
794,999,1,al_cpl
794,760,0,al_cpl
795,1457,0,al_cpl
795,1338,1,al_cpl
795,1502,1,al_cpl
795,1527,1,al_cpl
795,1318,1,al_cpl
795,760,0,al_cpl
795,1502,1,al_cpl
795,334,0,al_cpl
795,1318,1,al_cpl
795,1332,1,al_cpl
795,767,0,al_cpl
795,392,0,al_cpl
795,953,0,al_cpl
795,1216,0,al_cpl
795,363,0,al_cpl
795,1240,1,al_cpl
795,1596,0,al_cpl
795,555,0,al_cpl
795,1527,1,al_cpl
795,1289,1,al_cpl
795,1332,1,al_cpl
795,40,0,al_cpl
795,320,0,al_cpl
795,334,0,al_cpl
795,1166,0,al_cpl
795,81,1,al_cpl
795,473,0,al_cpl
795,1317,0,al_cpl
795,302,0,al_cpl
795,167,1,al_cpl
795,686,0,al_cpl
795,767,0,al_cpl
795,25,0,al_cpl
795,81,1,al_cpl
795,1161,0,al_cpl
795,1398,0,al_cpl
796,1044,0,moocDSA
796,188,0,moocDSA
796,26,0,moocDSA
796,635,0,moocDSA
796,1302,0,moocDSA
796,214,0,moocDSA
796,887,0,moocDSA
796,815,0,moocDSA
797,160,0,al_cpl
797,1384,0,al_cpl
797,772,0,al_cpl
797,394,0,al_cpl
797,1353,0,al_cpl
797,995,0,al_cpl
797,908,0,al_cpl
797,586,0,al_cpl
797,582,0,al_cpl
797,1224,0,al_cpl
797,1525,0,al_cpl
797,538,0,al_cpl
797,1503,0,al_cpl
797,896,0,al_cpl
797,740,0,al_cpl
797,336,0,al_cpl
797,255,0,al_cpl
797,588,0,al_cpl
798,172,0,drive
799,1321,1,drive
799,998,0,drive
800,577,1,drive
800,1306,0,drive
800,1369,1,drive
800,464,1,drive
800,82,1,drive
800,399,1,drive
801,1039,0,moocML
801,36,0,moocML
801,961,0,moocML
801,113,1,moocML
801,277,0,moocML
801,317,0,moocML
801,547,0,moocML
801,1533,0,moocML
801,157,0,moocML
801,429,0,moocML
801,503,0,moocML
801,1235,0,moocML
801,1010,1,moocML
801,442,0,moocML
801,299,1,moocML
801,968,0,moocML
801,1133,0,moocML
801,186,1,moocML
801,134,0,moocML
801,330,1,moocML
801,814,0,moocML
801,1062,0,moocML
801,1360,0,moocML
801,603,0,moocML
802,838,0,drive
802,1248,0,drive
802,919,0,drive
803,231,1,moocML
803,1444,0,moocML
803,264,0,moocML
803,975,0,moocML
803,1062,0,moocML
803,520,0,moocML
803,646,0,moocML
803,369,0,moocML
803,966,0,moocML
803,314,1,moocML
803,1514,0,moocML
803,1526,1,moocML
803,881,0,moocML
803,1482,0,moocML
803,688,0,moocML
803,1196,1,moocML
803,1075,0,moocML
803,846,1,moocML
803,783,0,moocML
803,616,0,moocML
803,317,0,moocML
803,455,0,moocML
803,830,1,moocML
803,981,0,moocML
803,1259,1,moocML
803,1230,0,moocML
803,855,1,moocML
803,1047,1,moocML
803,1217,1,moocML
803,1403,1,moocML
803,561,0,moocML
803,277,0,moocML
803,93,0,moocML
803,426,1,moocML
803,1355,1,moocML
803,509,0,moocML
803,1434,0,moocML
803,125,0,moocML
803,423,0,moocML
803,1582,0,moocML
803,843,0,moocML
803,244,0,moocML
803,1487,1,moocML
803,1396,0,moocML
803,156,0,moocML
803,181,0,moocML
803,1533,0,moocML
803,36,0,moocML
803,620,0,moocML
803,95,0,moocML
803,1140,0,moocML
803,195,0,moocML
803,745,0,moocML
803,603,0,moocML
803,124,0,moocML
803,662,1,moocML
803,429,0,moocML
803,1271,0,moocML
803,263,0,moocML
803,407,1,moocML
803,799,0,moocML
803,393,0,moocML
803,1218,0,moocML
803,1212,0,moocML
803,1097,0,moocML
803,437,1,moocML
803,882,0,moocML
803,1483,0,moocML
803,463,0,moocML
803,178,0,moocML
803,1379,1,moocML
803,165,0,moocML
803,563,1,moocML
804,1175,0,moocDSA
804,819,1,moocDSA
805,881,0,moocML
805,975,0,moocML
805,1257,0,moocML
805,455,0,moocML
805,463,0,moocML
805,1230,0,moocML
805,878,0,moocML
805,1212,0,moocML
805,423,0,moocML
806,742,1,drive
806,1283,1,drive
806,797,1,drive
806,303,1,drive
807,442,0,moocML
807,297,0,moocML
807,432,0,moocML
807,882,0,moocML
807,382,0,moocML
807,754,0,moocML
807,673,0,moocML
807,881,0,moocML
807,1056,0,moocML
807,603,0,moocML
807,296,0,moocML
807,283,0,moocML
807,616,0,moocML
807,1062,0,moocML
807,317,0,moocML
807,1437,0,moocML
807,878,0,moocML
807,1422,0,moocML
807,595,0,moocML
807,477,0,moocML
807,646,0,moocML
807,455,0,moocML
807,1154,0,moocML
807,360,1,moocML
807,178,0,moocML
807,493,0,moocML
807,1230,0,moocML
807,337,0,moocML
807,264,0,moocML
807,509,0,moocML
807,944,0,moocML
807,1434,0,moocML
807,547,0,moocML
807,1063,0,moocML
807,1582,0,moocML
807,181,0,moocML
807,1067,0,moocML
807,134,0,moocML
807,900,0,moocML
807,393,0,moocML
807,1140,0,moocML
808,679,0,al_cpl
808,812,1,al_cpl
808,219,0,al_cpl
808,1496,1,al_cpl
808,349,0,al_cpl
808,1317,0,al_cpl
808,1596,1,al_cpl
808,1113,0,al_cpl
808,1093,1,al_cpl
808,837,1,al_cpl
808,1301,1,al_cpl
809,1535,0,drive
809,236,0,drive
809,1595,0,drive
809,1306,0,drive
809,1122,1,drive
810,924,1,drive
811,81,1,al_cpl
811,189,0,al_cpl
811,1502,1,al_cpl
811,761,0,al_cpl
811,844,0,al_cpl
811,1111,0,al_cpl
811,1093,1,al_cpl
811,147,0,al_cpl
811,575,0,al_cpl
811,1083,0,al_cpl
811,1527,0,al_cpl
811,1527,0,al_cpl
811,1280,0,al_cpl
811,385,0,al_cpl
811,914,1,al_cpl
811,1502,1,al_cpl
811,1240,0,al_cpl
811,567,0,al_cpl
811,334,1,al_cpl
811,1057,0,al_cpl
811,46,0,al_cpl
811,988,0,al_cpl
811,202,0,al_cpl
811,334,1,al_cpl
812,365,0,al_cpl
812,143,0,al_cpl
812,1324,0,al_cpl
812,1404,1,al_cpl
812,5,1,al_cpl
812,733,0,al_cpl
812,1589,0,al_cpl
813,440,1,drive
813,665,1,drive
813,1109,1,drive
814,1250,1,drive
814,150,0,drive
815,880,0,moocDSA
815,1336,0,moocDSA
815,528,0,moocDSA
815,433,0,moocDSA
815,1163,0,moocDSA
815,376,0,moocDSA
815,596,0,moocDSA
816,33,0,drive
816,789,0,drive
816,101,0,drive
816,1064,0,drive
816,1588,0,drive
817,1062,0,moocML
817,1294,0,moocML
817,1435,0,moocML
817,113,1,moocML
817,317,0,moocML
817,429,1,moocML
817,277,1,moocML
817,117,0,moocML
817,36,0,moocML
818,423,1,moocML
818,283,0,moocML
818,95,0,moocML
818,1422,0,moocML
818,1214,0,moocML
818,944,0,moocML
818,975,0,moocML
818,547,0,moocML
818,493,0,moocML
818,157,0,moocML
818,361,0,moocML
818,1055,0,moocML
818,1067,0,moocML
818,341,0,moocML
818,874,0,moocML
818,442,0,moocML
818,156,0,moocML
818,688,0,moocML
818,878,0,moocML
819,587,0,drive
819,35,0,drive
819,1018,0,drive
819,1136,0,drive
820,1425,0,al_cpl
820,1384,0,al_cpl
820,831,0,al_cpl
820,1445,0,al_cpl
820,1397,0,al_cpl
820,740,0,al_cpl
820,747,0,al_cpl
820,693,0,al_cpl
820,1211,0,al_cpl
820,586,0,al_cpl
820,1436,0,al_cpl
820,1341,0,al_cpl
820,1281,0,al_cpl
820,453,0,al_cpl
820,1525,0,al_cpl
820,105,0,al_cpl
821,727,1,al_cpl
821,802,1,al_cpl
821,1574,1,al_cpl
821,1033,1,al_cpl
821,232,0,al_cpl
821,50,1,al_cpl
822,340,0,al_cpl
823,700,0,moocML
823,1154,1,moocML
823,14,1,moocML
823,1062,0,moocML
823,134,0,moocML
823,646,0,moocML
823,1063,1,moocML
823,165,0,moocML
823,632,1,moocML
823,314,1,moocML
823,710,1,moocML
823,603,0,moocML
823,1055,1,moocML
823,1271,0,moocML
823,633,1,moocML
823,749,1,moocML
823,688,0,moocML
823,47,1,moocML
823,67,1,moocML
823,181,1,moocML
823,881,0,moocML
823,1259,1,moocML
823,592,1,moocML
823,895,1,moocML
823,828,1,moocML
823,673,1,moocML
823,759,1,moocML
823,454,1,moocML
823,878,0,moocML
823,779,1,moocML
823,282,0,moocML
823,1075,0,moocML
823,628,1,moocML
823,124,1,moocML
823,317,0,moocML
823,620,0,moocML
823,404,1,moocML
823,401,1,moocML
823,1533,0,moocML
823,283,1,moocML
824,1244,0,drive
825,1403,1,moocML
825,1360,1,moocML
826,1098,0,drive
826,1169,1,drive
826,787,1,drive
826,328,1,drive
826,666,0,drive
826,816,1,drive
826,597,1,drive
826,1252,1,drive
827,226,0,moocDSA
827,887,0,moocDSA
827,1234,1,moocDSA
827,1144,0,moocDSA
827,64,0,moocDSA
827,445,0,moocDSA
827,703,0,moocDSA
827,910,1,moocDSA
827,446,0,moocDSA
827,261,0,moocDSA
827,815,0,moocDSA
827,327,0,moocDSA
827,1175,0,moocDSA
827,903,0,moocDSA
827,1490,0,moocDSA
827,1523,0,moocDSA
827,415,0,moocDSA
827,1170,0,moocDSA
827,257,1,moocDSA
827,1472,1,moocDSA
827,864,0,moocDSA
827,422,1,moocDSA
828,846,1,moocML
828,981,0,moocML
828,1533,0,moocML
828,165,0,moocML
828,622,0,moocML
828,1062,0,moocML
828,1075,0,moocML
828,620,0,moocML
828,616,0,moocML
828,263,0,moocML
828,1063,1,moocML
828,646,0,moocML
828,317,0,moocML
829,550,0,drive
829,720,0,drive
829,1402,1,drive
829,505,1,drive
829,823,0,drive
829,663,0,drive
830,203,1,moocML
830,95,0,moocML
830,41,1,moocML
831,726,0,moocDSA
831,251,0,moocDSA
831,1489,0,moocDSA
831,827,0,moocDSA
831,916,0,moocDSA
831,1418,1,moocDSA
831,446,0,moocDSA
831,1171,0,moocDSA
831,923,0,moocDSA
831,1394,0,moocDSA
831,1580,1,moocDSA
831,109,1,moocDSA
831,1021,0,moocDSA
831,1213,0,moocDSA
831,1175,1,moocDSA
831,848,0,moocDSA
831,1194,0,moocDSA
831,1170,1,moocDSA
832,906,0,al_cpl
832,1164,0,al_cpl
832,1542,1,al_cpl
832,868,0,al_cpl
832,458,0,al_cpl
833,1104,0,drive
834,1003,1,al_cpl
834,660,1,al_cpl
834,10,1,al_cpl
834,802,1,al_cpl
834,879,1,al_cpl
834,624,1,al_cpl
835,846,1,moocML
835,317,0,moocML
835,1526,1,moocML
835,561,0,moocML
835,1075,0,moocML
835,855,1,moocML
835,509,0,moocML
835,165,0,moocML
835,966,0,moocML
835,1062,0,moocML
835,878,0,moocML
835,622,0,moocML
835,799,0,moocML
836,1377,0,moocDSA
836,1213,0,moocDSA
836,916,0,moocDSA
836,291,1,moocDSA
836,750,0,moocDSA
836,1165,0,moocDSA
836,445,0,moocDSA
836,848,0,moocDSA
836,1489,0,moocDSA
836,7,0,moocDSA
836,251,0,moocDSA
836,191,0,moocDSA
836,1418,0,moocDSA
836,1023,0,moocDSA
836,726,0,moocDSA
836,206,0,moocDSA
836,4,0,moocDSA
836,1522,0,moocDSA
836,930,0,moocDSA
836,1189,0,moocDSA
837,1182,0,drive
837,141,1,drive
837,850,0,drive
837,791,0,drive
837,1202,0,drive
837,996,0,drive
837,522,1,drive
837,959,0,drive
837,1448,1,drive
837,743,1,drive
837,1365,1,drive
838,741,0,al_cpl
838,1353,0,al_cpl
838,1384,0,al_cpl
838,831,0,al_cpl
838,1281,0,al_cpl
838,1211,0,al_cpl
838,1524,0,al_cpl
838,740,0,al_cpl
838,5,0,al_cpl
838,43,0,al_cpl
838,693,0,al_cpl
838,1341,0,al_cpl
838,908,0,al_cpl
838,453,0,al_cpl
838,964,0,al_cpl
838,586,0,al_cpl
839,890,0,drive
839,168,0,drive
839,668,0,drive
839,572,1,drive
839,1416,0,drive
839,122,0,drive
839,639,1,drive
839,907,0,drive
839,431,0,drive
839,905,0,drive
839,862,0,drive
840,1271,0,moocML
840,299,0,moocML
840,547,0,moocML
840,616,0,moocML
840,814,0,moocML
840,900,0,moocML
840,646,0,moocML
840,231,0,moocML
840,296,0,moocML
840,125,0,moocML
840,1482,0,moocML
840,1133,0,moocML
840,754,0,moocML
840,1075,0,moocML
840,1154,0,moocML
840,18,0,moocML
840,369,0,moocML
840,1360,0,moocML
840,199,0,moocML
840,1403,0,moocML
840,520,0,moocML
840,1062,0,moocML
840,602,0,moocML
840,1533,0,moocML
840,1214,0,moocML
840,1483,0,moocML
840,455,0,moocML
840,432,0,moocML
840,590,0,moocML
841,181,0,moocML
841,477,1,moocML
841,1067,0,moocML
841,1140,0,moocML
841,178,0,moocML
841,393,1,moocML
841,264,0,moocML
841,1063,0,moocML
841,509,0,moocML
841,1582,0,moocML
841,317,0,moocML
841,547,0,moocML
841,442,0,moocML
841,404,0,moocML
841,1154,0,moocML
841,337,0,moocML
841,616,0,moocML
841,944,0,moocML
841,646,0,moocML
841,1062,0,moocML
841,950,1,moocML
841,1056,0,moocML
841,783,0,moocML
842,475,0,al_cpl
842,202,0,al_cpl
842,81,1,al_cpl
842,1338,1,al_cpl
842,1240,0,al_cpl
842,1497,0,al_cpl
843,690,0,al_cpl
843,1553,0,al_cpl
843,1236,0,al_cpl
843,510,0,al_cpl
843,1159,0,al_cpl
843,1408,0,al_cpl
843,87,0,al_cpl
843,115,1,al_cpl
843,790,0,al_cpl
843,579,0,al_cpl
843,994,0,al_cpl
843,1192,1,al_cpl
843,597,0,al_cpl
843,822,0,al_cpl
843,115,1,al_cpl
843,68,0,al_cpl
843,918,0,al_cpl
843,187,0,al_cpl
844,749,1,moocML
844,339,0,moocML
844,446,0,moocML
844,653,0,moocML
844,404,0,moocML
844,592,0,moocML
844,454,0,moocML
844,283,0,moocML
844,1339,0,moocML
844,1075,0,moocML
844,688,0,moocML
845,1175,0,moocDSA
845,916,0,moocDSA
846,5,1,al_cpl
846,990,1,al_cpl
846,68,1,al_cpl
846,822,0,al_cpl
846,1318,1,al_cpl
846,597,1,al_cpl
846,187,0,al_cpl
846,964,0,al_cpl
846,1258,1,al_cpl
846,336,1,al_cpl
846,1351,1,al_cpl
846,1404,1,al_cpl
846,510,1,al_cpl
846,115,1,al_cpl
847,1054,0,al_cpl
847,740,0,al_cpl
847,884,0,al_cpl
847,260,0,al_cpl
847,1312,0,al_cpl
847,597,0,al_cpl
847,1503,0,al_cpl
847,13,0,al_cpl
847,200,0,al_cpl
847,1404,1,al_cpl
847,936,0,al_cpl
847,1125,0,al_cpl
847,519,0,al_cpl
848,506,1,drive
849,472,0,drive
850,1123,0,al_cpl
850,1496,0,al_cpl
850,436,0,al_cpl
850,1238,0,al_cpl
850,166,0,al_cpl
850,174,0,al_cpl
850,1199,0,al_cpl
850,536,0,al_cpl
850,812,0,al_cpl
850,1559,0,al_cpl
850,1596,0,al_cpl
850,1001,0,al_cpl
850,447,0,al_cpl
850,385,0,al_cpl
850,1376,0,al_cpl
850,798,0,al_cpl
850,867,0,al_cpl
850,1551,0,al_cpl
850,287,0,al_cpl
850,748,0,al_cpl
850,72,0,al_cpl
850,1428,0,al_cpl
850,460,0,al_cpl
850,1025,0,al_cpl
850,1113,0,al_cpl
850,686,0,al_cpl
850,679,0,al_cpl
850,776,0,al_cpl
850,1058,0,al_cpl
850,52,0,al_cpl
850,1348,0,al_cpl
850,438,0,al_cpl
850,937,0,al_cpl
850,1110,0,al_cpl
850,1134,0,al_cpl
850,302,0,al_cpl
850,1247,0,al_cpl
850,219,0,al_cpl
851,945,0,drive
851,495,0,drive
851,1560,0,drive
852,1238,0,al_cpl
852,1093,1,al_cpl
852,999,1,al_cpl
852,1247,0,al_cpl
853,738,1,al_cpl
853,1502,1,al_cpl
853,262,1,al_cpl
854,651,0,al_cpl
854,100,0,al_cpl
854,0,0,al_cpl
854,1356,0,al_cpl
854,980,0,al_cpl
854,267,0,al_cpl
854,1277,0,al_cpl
854,879,0,al_cpl
854,544,0,al_cpl
854,568,0,al_cpl
854,1510,0,al_cpl
854,647,0,al_cpl
854,589,0,al_cpl
854,1546,0,al_cpl
854,660,0,al_cpl
854,1156,0,al_cpl
854,641,0,al_cpl
854,1167,0,al_cpl
854,1313,0,al_cpl
854,8,0,al_cpl
855,1250,1,drive
855,540,1,drive
855,571,0,drive
855,150,0,drive
856,1289,1,al_cpl
856,1025,1,al_cpl
856,1376,1,al_cpl
856,1301,1,al_cpl
856,1093,1,al_cpl
856,460,1,al_cpl
857,503,0,moocML
857,299,1,moocML
857,1010,1,moocML
857,1360,1,moocML
857,282,0,moocML
857,1039,0,moocML
857,442,0,moocML
857,1403,1,moocML
857,814,0,moocML
857,158,1,moocML
857,944,0,moocML
858,862,0,drive
858,905,0,drive
858,515,0,drive
858,907,0,drive
858,1449,0,drive
858,668,0,drive
858,245,0,drive
858,1116,0,drive
858,1416,0,drive
858,168,0,drive
858,1415,0,drive
859,503,0,moocML
859,1214,0,moocML
859,1403,0,moocML
859,1086,0,moocML
859,944,0,moocML
859,1533,0,moocML
859,199,0,moocML
859,283,0,moocML
859,442,0,moocML
859,814,0,moocML
859,455,0,moocML
859,602,0,moocML
859,547,0,moocML
859,754,0,moocML
859,18,0,moocML
859,1039,0,moocML
859,282,0,moocML
860,887,0,moocDSA
860,1021,0,moocDSA
860,916,0,moocDSA
860,1175,0,moocDSA
860,1170,0,moocDSA
860,445,0,moocDSA
860,251,0,moocDSA
860,1377,0,moocDSA
860,827,0,moocDSA
861,374,1,drive
861,1031,1,drive
861,1184,0,drive
861,697,1,drive
861,490,1,drive
861,1264,0,drive
861,1406,1,drive
861,1305,0,drive
861,155,1,drive
861,329,0,drive
861,788,0,drive
861,1266,0,drive
861,1465,0,drive
862,1367,1,moocDSA
862,1269,1,moocDSA
862,675,1,moocDSA
862,1225,1,moocDSA
862,1291,1,moocDSA
862,1170,1,moocDSA
862,848,1,moocDSA
862,1175,1,moocDSA
862,9,1,moocDSA
862,920,1,moocDSA
862,1446,1,moocDSA
862,1106,1,moocDSA
862,1173,1,moocDSA
862,872,1,moocDSA
862,242,1,moocDSA
862,658,1,moocDSA
862,705,1,moocDSA
862,593,1,moocDSA
862,803,1,moocDSA
862,198,1,moocDSA
863,646,0,moocML
863,814,0,moocML
863,745,0,moocML
863,1133,0,moocML
863,455,0,moocML
863,662,0,moocML
863,616,0,moocML
863,231,0,moocML
863,603,0,moocML
863,1403,0,moocML
863,1197,0,moocML
863,520,0,moocML
863,429,0,moocML
863,304,0,moocML
863,404,0,moocML
863,1271,0,moocML
863,498,0,moocML
863,124,0,moocML
863,649,0,moocML
863,1482,0,moocML
863,125,0,moocML
863,1097,0,moocML
863,277,0,moocML
863,673,0,moocML
863,944,0,moocML
863,1259,0,moocML
863,134,0,moocML
863,199,0,moocML
863,170,0,moocML
863,986,0,moocML
864,815,0,moocDSA
865,35,1,drive
865,456,1,drive
865,313,0,drive
865,720,1,drive
865,1310,0,drive
865,997,1,drive
866,913,0,al_cpl
866,1502,1,al_cpl
866,892,0,al_cpl
866,526,0,al_cpl
866,1240,1,al_cpl
866,1453,1,al_cpl
866,262,0,al_cpl
866,1372,0,al_cpl
866,1343,1,al_cpl
866,1166,1,al_cpl
866,1363,1,al_cpl
866,213,1,al_cpl
866,475,1,al_cpl
866,295,1,al_cpl
866,1138,0,al_cpl
866,1338,1,al_cpl
866,1554,1,al_cpl
866,202,1,al_cpl
867,96,0,drive
867,1361,0,drive
867,1032,0,drive
867,65,0,drive
867,182,0,drive
867,1081,0,drive
868,654,0,drive
868,744,1,drive
868,730,1,drive
868,869,0,drive
868,985,1,drive
868,1561,1,drive
868,1298,0,drive
868,136,0,drive
868,550,1,drive
868,1368,1,drive
868,1532,1,drive
868,1009,0,drive
868,488,0,drive
868,1129,0,drive
868,135,0,drive
868,1415,1,drive
868,808,0,drive
868,505,1,drive
868,663,1,drive
868,823,0,drive
868,31,0,drive
868,89,0,drive
868,938,0,drive
868,358,1,drive
868,240,0,drive
868,621,1,drive
868,1402,1,drive
868,1392,0,drive
868,1371,0,drive
868,344,1,drive
868,1499,0,drive
868,168,1,drive
868,230,1,drive
868,1537,0,drive
869,705,0,moocDSA
869,107,1,moocDSA
869,251,0,moocDSA
869,1523,0,moocDSA
869,489,0,moocDSA
869,366,0,moocDSA
869,261,0,moocDSA
869,188,0,moocDSA
869,19,0,moocDSA
869,265,0,moocDSA
869,1013,0,moocDSA
869,726,1,moocDSA
